date,pm25,pm10,o3,no2,so2
2022-03-23,75.0,28.0,34.0,9.0,
2022-03-24,49.0,25.0,34.0,10.0,
2022-03-25,47.0,30.0,34.0,3.0,
2022-03-26,23.0,20.0,31.0,3.0,
2022-03-27,16.0,12.0,30.0,4.0,
2022-03-28,14.0,42.0,30.0,8.0,
2022-03-29,34.0,15.0,31.0,5.0,
2022-03-30,18.0,17.0,30.0,9.0,
2022-03-31,23.0,30.0,26.0,14.0,
2022-04-01,32.0,31.0,31.0,10.0,
2022-04-02,37.0,16.0,30.0,4.0,
2022-04-03,16.0,20.0,30.0,6.0,
2022-04-04,22.0,12.0,32.0,5.0,
2022-04-05,23.0,6.0,32.0,6.0,
2022-04-06,14.0,8.0,28.0,8.0,
2022-04-07,20.0,8.0,29.0,6.0,
2022-04-08,19.0,8.0,33.0,3.0,
2022-04-09,16.0,7.0,32.0,3.0,1.0
2022-04-10,17.0,22.0,33.0,5.0,1.0
2022-04-11,21.0,30.0,28.0,9.0,
2022-04-12,26.0,33.0,33.0,9.0,
2022-04-13,25.0,21.0,28.0,11.0,
2022-04-14,24.0,25.0,33.0,5.0,
2022-04-15,24.0,29.0,34.0,5.0,
2022-04-16,27.0,25.0,31.0,6.0,
2022-04-17,27.0,31.0,34.0,6.0,
2022-04-18,30.0,76.0,31.0,15.0,1.0
2022-04-19,57.0,66.0,32.0,10.0,
2022-04-20,45.0,42.0,31.0,8.0,
2022-04-21,33.0,48.0,27.0,15.0,
2022-04-22,39.0,43.0,33.0,11.0,
2022-04-23,43.0,25.0,31.0,5.0,
2022-04-24,23.0,34.0,29.0,12.0,
2022-04-25,31.0,31.0,33.0,6.0,
2022-04-26,25.0,29.0,29.0,7.0,1.0
2022-04-27,24.0,22.0,29.0,5.0,1.0
2022-04-28,21.0,19.0,30.0,7.0,
2022-04-29,19.0,14.0,31.0,5.0,1.0
2022-04-30,16.0,13.0,30.0,5.0,
2022-05-01,19.0,21.0,35.0,3.0,1.0
2022-05-02,19.0,18.0,29.0,4.0,
2022-05-03,17.0,14.0,29.0,4.0,
2022-05-04,17.0,17.0,33.0,7.0,
2022-05-05,21.0,25.0,32.0,10.0,
2022-05-06,35.0,13.0,30.0,5.0,
2022-05-07,30.0,12.0,30.0,2.0,
2022-05-08,14.0,19.0,32.0,3.0,
2022-05-09,19.0,21.0,36.0,5.0,2.0
2022-05-10,18.0,19.0,31.0,7.0,
2022-05-11,32.0,20.0,28.0,6.0,
2022-05-12,31.0,15.0,26.0,4.0,
2022-05-13,17.0,16.0,30.0,6.0,
2022-05-14,23.0,13.0,25.0,1.0,
2022-05-15,12.0,18.0,27.0,3.0,
2022-05-16,16.0,21.0,21.0,5.0,
2022-05-17,17.0,18.0,33.0,4.0,
2022-05-18,20.0,31.0,28.0,8.0,1.0
2022-05-19,35.0,35.0,28.0,5.0,
2022-05-20,41.0,25.0,29.0,2.0,
2022-05-21,33.0,19.0,29.0,6.0,
2022-05-22,28.0,29.0,34.0,6.0,
2022-05-23,32.0,27.0,35.0,14.0,
2022-05-24,33.0,41.0,30.0,22.0,
2022-05-25,48.0,15.0,23.0,10.0,
2022-05-26,34.0,10.0,26.0,12.0,
2022-05-27,27.0,7.0,27.0,5.0,
2022-05-28,19.0,12.0,24.0,6.0,
2022-05-29,25.0,19.0,29.0,11.0,
2022-05-30,28.0,23.0,25.0,6.0,1.0
2022-05-31,33.0,23.0,32.0,8.0,2.0
2022-06-01,37.0,14.0,30.0,8.0,
2022-06-02,29.0,11.0,29.0,4.0,
2022-06-03,28.0,11.0,26.0,4.0,
2022-06-04,29.0,10.0,25.0,4.0,
2022-06-05,18.0,18.0,27.0,6.0,
2022-06-06,18.0,25.0,28.0,11.0,
2022-06-07,29.0,26.0,38.0,10.0,
2022-06-08,38.0,17.0,37.0,8.0,
2022-06-09,39.0,17.0,33.0,10.0,
2022-06-10,31.0,17.0,35.0,8.0,
2022-06-11,36.0,14.0,31.0,4.0,
2022-06-12,30.0,17.0,25.0,4.0,
2022-06-13,26.0,18.0,25.0,6.0,
2022-06-14,26.0,32.0,22.0,4.0,
2022-06-15,19.0,19.0,22.0,4.0,
2022-06-16,16.0,22.0,26.0,7.0,
2022-06-17,26.0,10.0,38.0,7.0,
2022-06-18,28.0,10.0,29.0,2.0,
2022-06-19,26.0,15.0,18.0,6.0,
2022-06-20,22.0,19.0,16.0,11.0,
2022-06-21,30.0,18.0,25.0,7.0,
2022-06-22,26.0,14.0,28.0,7.0,
2022-06-23,32.0,10.0,27.0,3.0,
2022-06-24,28.0,13.0,25.0,13.0,
2022-06-25,30.0,19.0,36.0,15.0,
2022-06-26,43.0,31.0,28.0,14.0,
2022-06-27,55.0,40.0,49.0,13.0,
2022-06-28,68.0,27.0,41.0,7.0,
2022-06-29,42.0,31.0,41.0,12.0,
2022-06-30,43.0,37.0,41.0,15.0,
2022-07-01,53.0,26.0,38.0,8.0,
2022-07-02,54.0,11.0,35.0,2.0,
2022-07-03,21.0,14.0,34.0,7.0,
2022-07-04,26.0,16.0,32.0,6.0,
2022-07-05,26.0,11.0,27.0,6.0,
2022-07-06,17.0,11.0,27.0,6.0,
2022-07-07,18.0,11.0,26.0,6.0,
2022-07-08,17.0,7.0,30.0,6.0,
2022-07-09,19.0,9.0,35.0,5.0,
2022-07-10,16.0,17.0,30.0,7.0,
2022-07-11,28.0,20.0,27.0,6.0,
2022-07-12,38.0,27.0,22.0,9.0,
2022-07-13,45.0,11.0,23.0,4.0,
2022-07-14,18.0,11.0,22.0,4.0,
2022-07-15,15.0,5.0,20.0,1.0,
2022-07-16,10.0,5.0,17.0,1.0,
2022-07-17,11.0,7.0,25.0,4.0,
2022-07-18,12.0,11.0,26.0,5.0,
2022-07-19,25.0,9.0,24.0,4.0,
2022-07-20,14.0,21.0,24.0,17.0,
2022-07-21,40.0,33.0,63.0,9.0,
2022-07-22,59.0,14.0,48.0,4.0,
2022-07-23,42.0,7.0,24.0,7.0,
2022-07-24,17.0,11.0,33.0,5.0,
2022-07-25,21.0,20.0,31.0,10.0,
2022-07-26,35.0,9.0,24.0,4.0,
2022-07-27,20.0,8.0,22.0,4.0,
2022-07-28,13.0,7.0,22.0,4.0,1.0
2022-07-29,11.0,6.0,19.0,3.0,1.0
2022-07-30,11.0,7.0,25.0,9.0,
2022-07-31,18.0,16.0,28.0,11.0,
2022-08-01,29.0,10.0,35.0,5.0,
2022-08-02,19.0,14.0,29.0,7.0,
2022-08-03,24.0,21.0,45.0,10.0,
2022-08-04,35.0,25.0,35.0,12.0,
2022-08-05,45.0,13.0,30.0,4.0,
2022-08-06,28.0,4.0,24.0,2.0,
2022-08-07,9.0,22.0,29.0,9.0,
2022-08-08,26.0,16.0,26.0,14.0,
2022-08-09,24.0,13.0,33.0,7.0,
2022-08-10,19.0,11.0,30.0,4.0,
2022-08-11,22.0,14.0,35.0,6.0,
2022-08-12,31.0,14.0,25.0,9.0,
2022-08-13,31.0,17.0,34.0,14.0,
2022-08-14,43.0,25.0,58.0,11.0,
2022-08-15,47.0,29.0,47.0,16.0,
2022-08-16,63.0,31.0,34.0,10.0,
2022-08-17,62.0,38.0,55.0,13.0,
2022-08-18,68.0,37.0,44.0,14.0,
2022-08-19,70.0,35.0,35.0,6.0,
2022-08-20,61.0,37.0,30.0,6.0,
2022-08-21,57.0,23.0,29.0,5.0,
2022-08-22,37.0,18.0,28.0,11.0,
2022-08-23,33.0,27.0,26.0,10.0,
2022-08-24,50.0,15.0,24.0,8.0,
2022-08-25,24.0,18.0,22.0,9.0,
2022-08-26,36.0,21.0,34.0,12.0,
2022-08-27,48.0,24.0,34.0,12.0,
2022-08-28,58.0,15.0,17.0,6.0,
2022-08-29,20.0,16.0,21.0,10.0,
2022-08-30,17.0,13.0,20.0,6.0,
2022-08-31,16.0,12.0,20.0,6.0,
2022-09-01,14.0,12.0,20.0,7.0,
2022-09-02,14.0,9.0,17.0,5.0,
2022-09-03,13.0,7.0,22.0,5.0,
2022-09-04,12.0,12.0,21.0,8.0,
2022-09-05,15.0,10.0,23.0,6.0,
2022-09-06,14.0,14.0,23.0,8.0,
2022-09-07,19.0,17.0,23.0,9.0,
2022-09-08,24.0,19.0,26.0,11.0,
2022-09-09,27.0,12.0,24.0,6.0,
2022-09-10,23.0,13.0,26.0,9.0,
2022-09-11,26.0,21.0,28.0,13.0,
2022-09-12,30.0,16.0,21.0,8.0,
2022-09-13,22.0,13.0,18.0,7.0,
2022-09-14,26.0,8.0,26.0,10.0,
2022-09-15,17.0,7.0,21.0,9.0,
2022-09-16,15.0,10.0,27.0,7.0,
2022-09-17,18.0,6.0,21.0,3.0,
2022-09-18,13.0,14.0,17.0,6.0,
2022-09-19,17.0,14.0,13.0,6.0,
2022-09-20,19.0,17.0,16.0,7.0,
2022-09-21,21.0,22.0,17.0,11.0,
2022-09-22,24.0,19.0,22.0,13.0,
2022-09-23,28.0,14.0,17.0,8.0,
2022-09-24,25.0,14.0,19.0,7.0,
2022-09-25,23.0,20.0,23.0,9.0,
2022-09-26,25.0,17.0,21.0,6.0,
2022-09-27,25.0,14.0,16.0,9.0,
2022-09-28,26.0,10.0,9.0,9.0,
2022-09-29,20.0,6.0,12.0,9.0,
2022-09-30,17.0,9.0,21.0,6.0,
2022-10-01,20.0,10.0,20.0,5.0,
2022-10-02,23.0,15.0,18.0,8.0,
2022-10-03,26.0,12.0,25.0,6.0,
2022-10-04,17.0,14.0,18.0,11.0,
2022-10-05,30.0,9.0,24.0,5.0,
2022-10-06,27.0,11.0,23.0,5.0,
2022-10-07,26.0,9.0,27.0,3.0,1.0
2022-10-08,23.0,5.0,21.0,3.0,
2022-10-09,13.0,6.0,21.0,4.0,1.0
2022-10-10,15.0,6.0,21.0,4.0,
2022-10-11,16.0,5.0,23.0,6.0,
2022-10-12,12.0,14.0,17.0,12.0,
2022-10-13,23.0,13.0,20.0,8.0,
2022-10-14,37.0,21.0,16.0,6.0,
2022-10-15,60.0,17.0,19.0,5.0,
2022-10-16,54.0,6.0,28.0,4.0,
2022-10-17,15.0,4.0,23.0,5.0,
2022-10-18,9.0,10.0,19.0,8.0,
2022-10-19,13.0,9.0,20.0,7.0,
2022-10-20,14.0,11.0,19.0,8.0,
2022-10-21,16.0,16.0,22.0,8.0,
2022-10-22,28.0,10.0,22.0,3.0,
2022-10-23,25.0,20.0,16.0,14.0,
2022-10-24,23.0,15.0,16.0,11.0,
2022-10-25,24.0,8.0,12.0,6.0,
2022-10-26,23.0,8.0,16.0,5.0,
2022-10-27,17.0,14.0,19.0,6.0,1.0
2022-10-28,36.0,7.0,28.0,4.0,2.0
2022-10-29,20.0,7.0,25.0,2.0,
2022-10-30,13.0,14.0,19.0,9.0,
2022-10-31,21.0,10.0,13.0,7.0,
2022-11-01,21.0,20.0,18.0,9.0,2.0
2022-11-02,28.0,8.0,17.0,6.0,
2022-11-03,18.0,22.0,17.0,9.0,
2022-11-04,40.0,12.0,15.0,3.0,
2022-11-05,21.0,6.0,20.0,5.0,1.0
2022-11-06,18.0,9.0,19.0,6.0,1.0
2022-11-07,26.0,7.0,18.0,4.0,
2022-11-08,16.0,13.0,15.0,7.0,
2022-11-09,32.0,13.0,21.0,6.0,
2022-11-10,34.0,7.0,20.0,5.0,
2022-11-11,20.0,8.0,25.0,2.0,
2022-11-12,16.0,16.0,23.0,4.0,
2022-11-13,20.0,17.0,21.0,8.0,
2022-11-14,24.0,13.0,16.0,6.0,
2022-11-15,14.0,26.0,14.0,9.0,
2022-11-16,25.0,28.0,20.0,11.0,
2022-11-17,29.0,31.0,20.0,12.0,
2022-11-18,34.0,17.0,19.0,7.0,
2022-11-19,28.0,4.0,18.0,3.0,
2022-11-20,19.0,9.0,17.0,4.0,
2022-11-21,27.0,11.0,16.0,10.0,
2022-11-22,31.0,9.0,18.0,10.0,
2022-11-23,21.0,10.0,15.0,12.0,
2022-11-24,25.0,12.0,17.0,9.0,
2022-11-25,38.0,13.0,8.0,10.0,
2022-11-26,39.0,13.0,4.0,12.0,
2022-11-27,44.0,13.0,12.0,9.0,
2022-11-28,38.0,12.0,5.0,6.0,
2022-11-29,31.0,9.0,5.0,7.0,
2022-11-30,26.0,16.0,4.0,10.0,
2022-12-01,39.0,30.0,10.0,12.0,
2022-12-02,64.0,20.0,7.0,16.0,
2022-12-03,56.0,16.0,12.0,10.0,
2022-12-04,54.0,17.0,16.0,13.0,
2022-12-05,46.0,7.0,11.0,4.0,
2022-12-06,25.0,12.0,14.0,9.0,
2022-12-07,30.0,10.0,13.0,9.0,
2022-12-08,31.0,11.0,19.0,28.0,
2022-12-09,30.0,7.0,23.0,7.0,
2022-12-10,22.0,8.0,21.0,6.0,
2022-12-11,26.0,16.0,18.0,8.0,
2022-12-12,25.0,9.0,16.0,14.0,
2022-12-13,25.0,6.0,16.0,16.0,
2022-12-14,16.0,11.0,1.0,25.0,
2022-12-15,32.0,17.0,13.0,26.0,
2022-12-16,51.0,14.0,21.0,16.0,
2022-12-17,49.0,6.0,23.0,5.0,
2022-12-18,18.0,6.0,25.0,9.0,
2022-12-19,19.0,19.0,20.0,8.0,
2022-12-20,58.0,5.0,23.0,7.0,
2022-12-21,15.0,7.0,23.0,7.0,1.0
2022-12-22,20.0,7.0,25.0,7.0,2.0
2022-12-23,20.0,3.0,24.0,4.0,
2022-12-24,8.0,2.0,25.0,16.0,
2022-12-25,17.0,,22.0,9.0,
2022-12-26,36.0,,,7.0,
2022-12-27,9.0,5.0,20.0,11.0,
2022-12-28,12.0,8.0,17.0,10.0,
2022-12-29,29.0,7.0,20.0,5.0,
2022-12-30,23.0,7.0,24.0,4.0,
2022-12-31,22.0,7.0,26.0,4.0,
2023-01-01,19.0,7.0,27.0,12.0,
2023-01-02,16.0,5.0,26.0,11.0,
2023-01-03,13.0,6.0,21.0,12.0,
2023-01-04,18.0,11.0,20.0,13.0,
2023-01-05,29.0,6.0,24.0,11.0,
2023-01-06,18.0,8.0,28.0,3.0,
2023-01-07,19.0,8.0,21.0,3.0,
2023-01-08,30.0,13.0,14.0,5.0,
2023-01-09,45.0,12.0,16.0,7.0,
2023-01-10,42.0,9.0,21.0,7.0,
2023-01-11,29.0,7.0,14.0,7.0,
2023-01-12,21.0,7.0,18.0,9.0,
2023-01-13,22.0,7.0,27.0,4.0,
2023-01-14,24.0,6.0,25.0,4.0,
2023-01-15,16.0,9.0,25.0,7.0,7.0
2023-01-16,20.0,16.0,20.0,8.0,1.0
2023-01-17,30.0,16.0,14.0,7.0,
2023-01-18,37.0,6.0,14.0,8.0,
2023-01-19,19.0,9.0,15.0,18.0,
2023-01-20,22.0,12.0,15.0,19.0,
2023-01-21,41.0,8.0,23.0,11.0,4.0
2023-01-22,25.0,3.0,26.0,6.0,3.0
2023-01-23,9.0,5.0,21.0,5.0,
2023-01-24,18.0,2.0,19.0,3.0,
2023-01-25,9.0,6.0,25.0,7.0,
2023-01-26,11.0,20.0,23.0,12.0,
2023-01-27,19.0,8.0,24.0,4.0,5.0
2023-01-28,12.0,5.0,22.0,5.0,4.0
2023-01-29,13.0,5.0,24.0,5.0,10.0
2023-01-30,11.0,11.0,26.0,4.0,
2023-01-31,11.0,24.0,21.0,8.0,
2023-02-01,27.0,34.0,20.0,11.0,
2023-02-02,32.0,36.0,21.0,8.0,
2023-02-03,29.0,51.0,23.0,5.0,
2023-02-04,37.0,24.0,25.0,5.0,
2023-02-05,21.0,7.0,22.0,10.0,
2023-02-06,17.0,7.0,24.0,5.0,1.0
2023-02-07,19.0,10.0,21.0,5.0,
2023-02-08,35.0,18.0,24.0,5.0,12.0
2023-02-09,53.0,9.0,29.0,4.0,1.0
2023-02-10,22.0,6.0,27.0,7.0,
2023-02-11,12.0,4.0,25.0,5.0,
2023-02-12,12.0,3.0,32.0,4.0,
2023-02-13,7.0,26.0,28.0,10.0,
2023-02-14,24.0,10.0,22.0,11.0,
2023-02-15,23.0,9.0,19.0,6.0,
2023-02-16,29.0,14.0,20.0,8.0,
2023-02-17,44.0,8.0,20.0,7.0,
2023-02-18,30.0,10.0,17.0,10.0,
2023-02-19,38.0,15.0,24.0,12.0,
2023-02-20,45.0,17.0,26.0,13.0,
2023-02-21,52.0,24.0,24.0,19.0,
2023-02-22,62.0,13.0,26.0,12.0,1.0
2023-02-23,43.0,9.0,24.0,15.0,
2023-02-24,25.0,5.0,28.0,7.0,
2023-02-25,18.0,6.0,25.0,4.0,
2023-02-26,20.0,7.0,26.0,10.0,
2023-02-27,19.0,5.0,29.0,7.0,
2023-02-28,9.0,5.0,28.0,6.0,
2023-03-01,12.0,7.0,31.0,5.0,
2023-03-02,13.0,9.0,29.0,4.0,
2023-03-03,12.0,3.0,25.0,5.0,
2023-03-04,7.0,6.0,26.0,5.0,
2023-03-05,10.0,31.0,26.0,9.0,
2023-03-06,30.0,46.0,27.0,13.0,
2023-03-07,43.0,9.0,28.0,10.0,
2023-03-08,22.0,18.0,29.0,10.0,
2023-03-09,21.0,13.0,29.0,8.0,
2023-03-10,20.0,25.0,29.0,7.0,
2023-03-11,34.0,4.0,30.0,5.0,
2023-03-12,9.0,7.0,35.0,6.0,
2023-03-13,13.0,9.0,24.0,9.0,16.0
2023-03-14,28.0,7.0,28.0,4.0,2.0
2023-03-15,14.0,19.0,27.0,8.0,
2023-03-16,16.0,35.0,24.0,14.0,
2023-03-17,35.0,22.0,29.0,5.0,
2023-03-18,29.0,18.0,24.0,8.0,
2023-03-19,40.0,13.0,19.0,9.0,1.0
2023-03-20,38.0,10.0,27.0,7.0,
2023-03-21,11.0,9.0,29.0,7.0,5.0
2023-03-22,23.0,13.0,29.0,5.0,3.0
2023-03-23,33.0,9.0,30.0,9.0,1.0
2023-03-24,26.0,12.0,28.0,4.0,3.0
2023-03-25,19.0,8.0,27.0,4.0,
2023-03-26,20.0,7.0,27.0,9.0,
2023-03-27,14.0,6.0,28.0,7.0,
2023-03-28,12.0,26.0,30.0,7.0,
2023-03-29,23.0,49.0,32.0,10.0,1.0
2023-03-30,42.0,50.0,35.0,11.0,
2023-03-31,47.0,61.0,35.0,7.0,
2023-04-01,46.0,48.0,34.0,5.0,
2023-04-02,36.0,48.0,29.0,5.0,
2023-04-03,34.0,40.0,30.0,8.0,
2023-04-04,30.0,24.0,29.0,9.0,
2023-04-05,24.0,13.0,24.0,6.0,
2023-04-06,26.0,23.0,33.0,7.0,
2023-04-07,29.0,43.0,31.0,14.0,3.0
2023-04-08,41.0,33.0,33.0,11.0,
2023-04-09,34.0,46.0,30.0,16.0,1.0
2023-04-10,50.0,39.0,39.0,16.0,1.0
2023-04-11,45.0,34.0,42.0,12.0,
2023-04-12,47.0,37.0,39.0,3.0,
2023-04-13,31.0,29.0,33.0,3.0,
2023-04-14,29.0,36.0,30.0,5.0,
2023-04-15,41.0,37.0,35.0,7.0,
2023-04-16,45.0,61.0,43.0,18.0,
2023-04-17,72.0,52.0,38.0,10.0,
2023-04-18,47.0,42.0,35.0,11.0,
2023-04-19,37.0,46.0,33.0,11.0,
2023-04-20,35.0,41.0,28.0,10.0,1.0
2023-04-21,35.0,35.0,29.0,7.0,1.0
2023-04-22,31.0,25.0,33.0,7.0,2.0
2023-04-23,26.0,25.0,33.0,6.0,3.0
2023-04-24,39.0,44.0,29.0,12.0,
2023-04-25,49.0,26.0,32.0,7.0,1.0
2023-04-26,37.0,14.0,33.0,4.0,2.0
2023-04-27,15.0,13.0,29.0,5.0,1.0
2023-04-28,22.0,13.0,29.0,3.0,3.0
2023-04-29,15.0,10.0,35.0,3.0,9.0
2023-04-30,18.0,10.0,35.0,3.0,3.0
2023-05-01,14.0,8.0,32.0,4.0,4.0
2023-05-02,20.0,13.0,30.0,4.0,1.0
2023-05-03,11.0,20.0,29.0,5.0,
2023-05-04,17.0,23.0,32.0,7.0,
2023-05-05,21.0,19.0,33.0,5.0,1.0
2023-05-06,22.0,17.0,36.0,5.0,2.0
2023-05-07,20.0,19.0,36.0,6.0,2.0
2023-05-08,22.0,19.0,40.0,6.0,3.0
2023-05-09,27.0,33.0,44.0,11.0,
2023-05-10,44.0,40.0,43.0,13.0,
2023-05-11,49.0,36.0,46.0,7.0,
2023-05-12,43.0,32.0,47.0,6.0,
2023-05-13,42.0,33.0,47.0,7.0,
2023-05-14,47.0,46.0,43.0,12.0,
2023-05-15,53.0,28.0,32.0,10.0,
2023-05-16,45.0,19.0,31.0,5.0,
2023-05-17,44.0,8.0,25.0,1.0,
2023-05-18,9.0,16.0,29.0,7.0,
2023-05-19,17.0,19.0,34.0,6.0,
2023-05-20,20.0,30.0,36.0,11.0,
2023-05-21,30.0,44.0,34.0,10.0,
2023-05-22,42.0,33.0,29.0,10.0,
2023-05-23,47.0,42.0,33.0,17.0,
2023-05-24,57.0,27.0,33.0,8.0,
2023-05-25,41.0,20.0,27.0,5.0,
2023-05-26,20.0,12.0,27.0,3.0,
2023-05-27,13.0,13.0,33.0,3.0,
2023-05-28,19.0,17.0,28.0,3.0,
2023-05-29,20.0,17.0,27.0,7.0,
2023-05-30,20.0,13.0,30.0,3.0,
2023-05-31,14.0,14.0,28.0,3.0,
2023-06-01,12.0,10.0,22.0,3.0,
2023-06-02,9.0,10.0,27.0,2.0,
2023-06-03,13.0,7.0,26.0,2.0,
2023-06-04,9.0,11.0,31.0,3.0,
2023-06-05,12.0,16.0,30.0,6.0,
2023-06-06,23.0,13.0,26.0,5.0,
2023-06-07,14.0,16.0,26.0,6.0,
2023-06-08,18.0,18.0,26.0,6.0,
2023-06-09,18.0,25.0,25.0,8.0,
2023-06-10,26.0,24.0,30.0,9.0,
2023-06-11,29.0,14.0,27.0,10.0,
2023-06-12,22.0,34.0,31.0,11.0,
2023-06-13,36.0,37.0,38.0,10.0,
2023-06-14,42.0,46.0,39.0,16.0,
2023-06-15,52.0,41.0,39.0,14.0,
2023-06-16,57.0,48.0,42.0,18.0,
2023-06-17,63.0,33.0,30.0,4.0,
2023-06-18,40.0,30.0,32.0,7.0,
2023-06-19,32.0,35.0,32.0,13.0,
2023-06-20,40.0,36.0,35.0,13.0,
2023-06-21,48.0,30.0,41.0,10.0,
2023-06-22,58.0,11.0,35.0,2.0,
2023-06-23,29.0,8.0,32.0,2.0,
2023-06-24,15.0,13.0,29.0,3.0,
2023-06-25,22.0,23.0,36.0,8.0,
2023-06-26,47.0,28.0,42.0,6.0,
2023-06-27,49.0,26.0,41.0,7.0,
2023-06-28,49.0,25.0,41.0,9.0,
2023-06-29,55.0,27.0,42.0,9.0,
2023-06-30,59.0,16.0,30.0,5.0,
2023-07-01,37.0,11.0,32.0,6.0,
2023-07-02,25.0,8.0,32.0,2.0,
2023-07-03,18.0,9.0,33.0,2.0,
2023-07-04,21.0,9.0,29.0,3.0,
2023-07-05,24.0,14.0,25.0,10.0,
2023-07-06,34.0,10.0,31.0,7.0,
2023-07-07,25.0,10.0,27.0,3.0,
2023-07-08,22.0,14.0,15.0,3.0,
2023-07-09,19.0,15.0,24.0,6.0,
2023-07-10,23.0,20.0,28.0,10.0,
2023-07-11,35.0,12.0,34.0,8.0,
2023-07-12,22.0,18.0,34.0,9.0,
2023-07-13,32.0,10.0,34.0,4.0,
2023-07-14,23.0,9.0,30.0,2.0,
2023-07-15,22.0,13.0,34.0,8.0,
2023-07-16,24.0,11.0,36.0,3.0,
2023-07-17,28.0,9.0,33.0,2.0,
2023-07-18,20.0,8.0,25.0,2.0,
2023-07-19,16.0,7.0,28.0,3.0,
2023-07-20,16.0,7.0,25.0,2.0,
2023-07-21,16.0,6.0,29.0,2.0,
2023-07-22,16.0,6.0,32.0,3.0,
2023-07-23,14.0,6.0,28.0,2.0,
2023-07-24,13.0,10.0,28.0,7.0,
2023-07-25,21.0,12.0,31.0,8.0,
2023-07-26,24.0,9.0,27.0,3.0,
2023-07-27,19.0,7.0,32.0,4.0,
2023-07-28,14.0,5.0,29.0,2.0,
2023-07-29,17.0,7.0,29.0,3.0,
2023-07-30,19.0,9.0,29.0,8.0,
2023-07-31,23.0,11.0,22.0,10.0,
2023-08-01,24.0,10.0,23.0,6.0,
2023-08-02,26.0,16.0,36.0,9.0,
2023-08-03,36.0,8.0,28.0,4.0,
2023-08-04,21.0,6.0,31.0,3.0,
2023-08-05,19.0,13.0,24.0,9.0,
2023-08-06,33.0,26.0,42.0,7.0,
2023-08-07,57.0,14.0,39.0,3.0,
2023-08-08,28.0,11.0,30.0,5.0,
2023-08-09,22.0,8.0,26.0,5.0,
2023-08-10,20.0,10.0,29.0,4.0,
2023-08-11,22.0,11.0,28.0,9.0,
2023-08-12,22.0,15.0,32.0,12.0,
2023-08-13,29.0,10.0,31.0,3.0,
2023-08-14,24.0,12.0,31.0,6.0,
2023-08-15,26.0,14.0,37.0,4.0,
2023-08-16,33.0,12.0,30.0,5.0,
2023-08-17,32.0,10.0,19.0,5.0,
2023-08-18,17.0,10.0,17.0,4.0,
2023-08-19,23.0,9.0,24.0,5.0,
2023-08-20,18.0,14.0,23.0,9.0,
2023-08-21,30.0,10.0,21.0,4.0,
2023-08-22,23.0,10.0,19.0,5.0,
2023-08-23,21.0,9.0,25.0,5.0,
2023-08-24,21.0,10.0,25.0,9.0,
2023-08-25,24.0,12.0,26.0,6.0,
2023-08-26,31.0,10.0,24.0,6.0,
2023-08-27,29.0,11.0,30.0,8.0,
2023-08-28,27.0,6.0,31.0,3.0,
2023-08-29,16.0,10.0,19.0,10.0,
2023-08-30,27.0,8.0,24.0,6.0,
2023-08-31,24.0,7.0,30.0,5.0,
2023-09-01,16.0,12.0,24.0,10.0,
2023-09-02,23.0,6.0,30.0,3.0,
2023-09-03,16.0,7.0,28.0,3.0,
2023-09-04,14.0,8.0,25.0,2.0,
2023-09-05,22.0,7.0,20.0,3.0,
2023-09-06,14.0,9.0,24.0,4.0,
2023-09-07,16.0,11.0,24.0,7.0,
2023-09-08,22.0,10.0,19.0,6.0,
2023-09-09,26.0,14.0,33.0,4.0,
2023-09-10,39.0,22.0,33.0,7.0,
2023-09-11,58.0,24.0,34.0,7.0,
2023-09-12,65.0,17.0,34.0,8.0,
2023-09-13,47.0,9.0,19.0,6.0,
2023-09-14,14.0,10.0,23.0,6.0,
2023-09-15,16.0,6.0,28.0,2.0,
2023-09-16,13.0,8.0,23.0,3.0,
2023-09-17,17.0,9.0,22.0,8.0,
2023-09-18,13.0,13.0,32.0,5.0,
2023-09-19,30.0,7.0,27.0,3.0,
2023-09-20,16.0,11.0,25.0,6.0,
2023-09-21,28.0,16.0,29.0,6.0,
2023-09-22,36.0,13.0,29.0,4.0,
2023-09-23,32.0,6.0,28.0,2.0,
2023-09-24,17.0,8.0,32.0,4.0,
2023-09-25,18.0,9.0,32.0,3.0,
2023-09-26,22.0,13.0,21.0,7.0,
2023-09-27,33.0,13.0,27.0,3.0,
2023-09-28,41.0,,,,
