,UTC-DateTime,NL.ISO,NL.Amsterdam.CO.concentration,NL.Amsterdam.CO.aqi,NL.Amsterdam.NO2.concentration,NL.Amsterdam.NO2.aqi,NL.Amsterdam.O3.concentration,NL.Amsterdam.O3.aqi,NL.Amsterdam.SO2.concentration,NL.Amsterdam.SO2.aqi,NL.Amsterdam.PM2.5.concentration,NL.Amsterdam.PM2.5.aqi,NL.Amsterdam.PM10.concentration,NL.Amsterdam.PM10.aqi,NL.Amsterdam.overall_aqi,NL.Rotterdam.CO.concentration,NL.Rotterdam.CO.aqi,NL.Rotterdam.NO2.concentration,NL.Rotterdam.NO2.aqi,NL.Rotterdam.O3.concentration,NL.Rotterdam.O3.aqi,NL.Rotterdam.SO2.concentration,NL.Rotterdam.SO2.aqi,NL.Rotterdam.PM2.5.concentration,NL.Rotterdam.PM2.5.aqi,NL.Rotterdam.PM10.concentration,NL.Rotterdam.PM10.aqi,NL.Rotterdam.overall_aqi,NL.Utrecht.CO.concentration,NL.Utrecht.CO.aqi,NL.Utrecht.NO2.concentration,NL.Utrecht.NO2.aqi,NL.Utrecht.O3.concentration,NL.Utrecht.O3.aqi,NL.Utrecht.SO2.concentration,NL.Utrecht.SO2.aqi,NL.Utrecht.PM2.5.concentration,NL.Utrecht.PM2.5.aqi,NL.Utrecht.PM10.concentration,NL.Utrecht.PM10.aqi,NL.Utrecht.overall_aqi,UK.ISO,UK.London.CO.concentration,UK.London.CO.aqi,UK.London.NO2.concentration,UK.London.NO2.aqi,UK.London.O3.concentration,UK.London.O3.aqi,UK.London.SO2.concentration,UK.London.SO2.aqi,UK.London.PM2.5.concentration,UK.London.PM2.5.aqi,UK.London.PM10.concentration,UK.London.PM10.aqi,UK.London.overall_aqi,UK.Manchester.CO.concentration,UK.Manchester.CO.aqi,UK.Manchester.NO2.concentration,UK.Manchester.NO2.aqi,UK.Manchester.O3.concentration,UK.Manchester.O3.aqi,UK.Manchester.SO2.concentration,UK.Manchester.SO2.aqi,UK.Manchester.PM2.5.concentration,UK.Manchester.PM2.5.aqi,UK.Manchester.PM10.concentration,UK.Manchester.PM10.aqi,UK.Manchester.overall_aqi,UK.Birmingham.CO.concentration,UK.Birmingham.CO.aqi,UK.Birmingham.NO2.concentration,UK.Birmingham.NO2.aqi,UK.Birmingham.O3.concentration,UK.Birmingham.O3.aqi,UK.Birmingham.SO2.concentration,UK.Birmingham.SO2.aqi,UK.Birmingham.PM2.5.concentration,UK.Birmingham.PM2.5.aqi,UK.Birmingham.PM10.concentration,UK.Birmingham.PM10.aqi,UK.Birmingham.overall_aqi,FR.ISO,FR.Paris.CO.concentration,FR.Paris.CO.aqi,FR.Paris.NO2.concentration,FR.Paris.NO2.aqi,FR.Paris.O3.concentration,FR.Paris.O3.aqi,FR.Paris.SO2.concentration,FR.Paris.SO2.aqi,FR.Paris.PM2.5.concentration,FR.Paris.PM2.5.aqi,FR.Paris.PM10.concentration,FR.Paris.PM10.aqi,FR.Paris.overall_aqi,FR.Lyon.CO.concentration,FR.Lyon.CO.aqi,FR.Lyon.NO2.concentration,FR.Lyon.NO2.aqi,FR.Lyon.O3.concentration,FR.Lyon.O3.aqi,FR.Lyon.SO2.concentration,FR.Lyon.SO2.aqi,FR.Lyon.PM2.5.concentration,FR.Lyon.PM2.5.aqi,FR.Lyon.PM10.concentration,FR.Lyon.PM10.aqi,FR.Lyon.overall_aqi,FR.Marseille.CO.concentration,FR.Marseille.CO.aqi,FR.Marseille.NO2.concentration,FR.Marseille.NO2.aqi,FR.Marseille.O3.concentration,FR.Marseille.O3.aqi,FR.Marseille.SO2.concentration,FR.Marseille.SO2.aqi,FR.Marseille.PM2.5.concentration,FR.Marseille.PM2.5.aqi,FR.Marseille.PM10.concentration,FR.Marseille.PM10.aqi,FR.Marseille.overall_aqi,BE.ISO,BE.Brussel.CO.concentration,BE.Brussel.CO.aqi,BE.Brussel.NO2.concentration,BE.Brussel.NO2.aqi,BE.Brussel.O3.concentration,BE.Brussel.O3.aqi,BE.Brussel.SO2.concentration,BE.Brussel.SO2.aqi,BE.Brussel.PM2.5.concentration,BE.Brussel.PM2.5.aqi,BE.Brussel.PM10.concentration,BE.Brussel.PM10.aqi,BE.Brussel.overall_aqi,BE.Antwerp.CO.concentration,BE.Antwerp.CO.aqi,BE.Antwerp.NO2.concentration,BE.Antwerp.NO2.aqi,BE.Antwerp.O3.concentration,BE.Antwerp.O3.aqi,BE.Antwerp.SO2.concentration,BE.Antwerp.SO2.aqi,BE.Antwerp.PM2.5.concentration,BE.Antwerp.PM2.5.aqi,BE.Antwerp.PM10.concentration,BE.Antwerp.PM10.aqi,BE.Antwerp.overall_aqi,BE.Ghent.CO.concentration,BE.Ghent.CO.aqi,BE.Ghent.NO2.concentration,BE.Ghent.NO2.aqi,BE.Ghent.O3.concentration,BE.Ghent.O3.aqi,BE.Ghent.SO2.concentration,BE.Ghent.SO2.aqi,BE.Ghent.PM2.5.concentration,BE.Ghent.PM2.5.aqi,BE.Ghent.PM10.concentration,BE.Ghent.PM10.aqi,BE.Ghent.overall_aqi,FI.ISO,FI.Helsinki.CO.concentration,FI.Helsinki.CO.aqi,FI.Helsinki.NO2.concentration,FI.Helsinki.NO2.aqi,FI.Helsinki.O3.concentration,FI.Helsinki.O3.aqi,FI.Helsinki.SO2.concentration,FI.Helsinki.SO2.aqi,FI.Helsinki.PM2.5.concentration,FI.Helsinki.PM2.5.aqi,FI.Helsinki.PM10.concentration,FI.Helsinki.PM10.aqi,FI.Helsinki.overall_aqi,FI.Tempere.CO.concentration,FI.Tempere.CO.aqi,FI.Tempere.NO2.concentration,FI.Tempere.NO2.aqi,FI.Tempere.O3.concentration,FI.Tempere.O3.aqi,FI.Tempere.SO2.concentration,FI.Tempere.SO2.aqi,FI.Tempere.PM2.5.concentration,FI.Tempere.PM2.5.aqi,FI.Tempere.PM10.concentration,FI.Tempere.PM10.aqi,FI.Tempere.overall_aqi,FI.Oulu.CO.concentration,FI.Oulu.CO.aqi,FI.Oulu.NO2.concentration,FI.Oulu.NO2.aqi,FI.Oulu.O3.concentration,FI.Oulu.O3.aqi,FI.Oulu.SO2.concentration,FI.Oulu.SO2.aqi,FI.Oulu.PM2.5.concentration,FI.Oulu.PM2.5.aqi,FI.Oulu.PM10.concentration,FI.Oulu.PM10.aqi,FI.Oulu.overall_aqi
0,2023-10-20 05:35,NL,297.07,3,16.11,20,12.88,10,0.95,1,13.59,44,14.01,12,44,307.08,3,23.31,29,0.43,0,2.62,3,8.59,27,9.18,8,29,287.06,3,16.45,20,7.87,6,0.86,1,10.32,33,10.81,10,33,UK,240.33,2,21.42,26,2.33,1,7.87,11,3.4,11,3.75,3,26,243.66,2,15.94,19,12.52,10,4.29,6,2.75,8,3.24,3,19,236.99,2,17.14,21,17.52,14,4.47,6,10.03,32,11.21,10,32,FR,367.17,4,21.42,26,2.3,1,2.33,3,7.54,24,8.8,8,26,230.31,2,5.23,6,67.95,77,0.83,1,1.58,5,1.82,1,77,200.27,2,1.41,1,81.54,116,0.97,1,6.2,20,9.32,8,116,BE,257.02,2,15.59,19,14.31,12,1.3,1,1.98,6,2.33,2,19,260.35,2,18.34,22,3,2,3.34,4,3.4,11,3.78,3,22,263.69,2,22.62,28,1.81,1,5.01,7,3.29,10,3.8,3,28,FI,330.45,3,11.82,14,51.5,43,4.83,7,3.52,11,5.43,5,43,203.61,2,1,1,67.95,77,0.13,0,0.54,1,0.58,0,77,277.04,3,3.73,4,60.8,55,0.43,0,0.92,2,1.42,1,55
0,2023-10-20 06:35,NL,297.07,3,15.94,19,18.24,15,1.09,1,15,48,15.35,14,48,290.39,3,22.96,28,2.95,2,2.12,3,9.04,29,9.49,8,29,293.73,3,15.59,19,12.52,10,0.92,1,12.85,41,13.21,12,41,UK,250.34,2,23.31,29,0.95,0,7.87,11,3.29,10,3.67,3,29,263.69,2,20.91,26,8.94,7,4.95,7,2.78,9,3.22,2,26,236.99,2,17.14,21,17.52,14,4.47,6,10.03,32,11.21,10,32,FR,350.48,3,21.42,26,5.9,5,2,2,7.82,25,8.7,8,26,243.66,2,7.88,9,58.65,49,0.92,1,1.7,5,2.03,1,49,201.94,2,2.19,2,74.39,98,1.1,1,5.11,16,7.98,7,98,BE,260.35,2,16.97,21,12.34,10,1.39,2,2.2,7,2.46,2,21,287.06,3,21.76,27,5.01,4,4.59,6,5.51,17,5.8,5,27,270.37,3,24.33,30,2.12,1,5.31,7,3.16,10,3.49,3,30,FI,330.45,3,12.17,15,50.78,43,5.01,7,3.66,11,5.66,5,43,193.6,2,1.3,1,47.92,40,0.06,0,0.5,1,0.54,0,40,280.38,3,3.81,4,58.65,49,0.47,0,1.08,3,1.66,1,49
0,2023-10-20 07:36,NL,303.75,3,15.42,19,19.85,16,1.33,1,12.98,42,13.24,12,42,270.37,3,21.42,26,12.52,10,2.62,3,5.98,19,6.23,5,26,293.73,3,15.25,19,16.09,13,1.1,1,8.83,28,9.04,8,28,UK,323.77,3,33.93,42,0.05,0,21.46,31,7.63,24,8.29,7,42,277.04,3,13.2,16,27.9,23,2.83,4,3.97,12,4.21,3,23,250.34,2,18.51,23,12.88,10,3.79,5,2.41,7,2.57,2,23,FR,387.19,4,21.08,26,5.9,5,1.77,2,9.14,29,10.06,9,29,300.41,3,19.54,24,25.39,21,1.88,2,4.31,13,5.29,4,24,208.62,2,3.51,4,70.81,86,1.52,2,3.98,12,7.16,6,86,BE,277.04,3,23.99,29,15.56,13,2.38,3,2.41,7,2.78,2,29,257.02,2,19.54,24,16.63,14,4.29,6,2.84,9,3.14,2,24,283.72,3,26.05,32,13.41,11,3.4,5,2.55,8,2.95,2,32,FI,320.44,3,10.54,13,52.21,44,4.35,6,3.14,10,5.06,4,44,196.93,2,4.16,5,18.42,15,0.13,0,0.89,2,1.33,1,15,277.04,3,3.56,4,62.23,60,0.46,0,0.99,3,1.41,1,60
0,2023-10-20 08:36,NL,297.07,3,13.02,16,23.96,20,1.27,1,8.56,27,8.78,8,27,277.04,3,19.19,23,12.34,10,2.21,3,6.53,21,6.75,6,23,303.75,3,14.4,18,17.7,14,1.16,1,6.61,21,6.77,6,21,UK,320.44,3,35.3,44,0.56,0,23.84,35,7.77,25,8.45,7,44,270.37,3,10.71,13,36.48,30,2.77,4,3.89,12,4.14,3,30,253.68,2,21.08,26,7.42,6,4.95,7,2.79,9,2.97,2,26,FR,313.76,3,17.48,21,20.74,17,2.8,4,4.45,14,6.81,6,21,363.83,4,26.73,33,17.88,15,2.83,4,6.78,22,7.94,7,33,213.62,2,4.76,5,67.23,75,2.56,3,2.63,8,3.94,3,75,BE,277.04,3,22.28,27,16.09,13,2.38,3,2.47,8,2.85,2,27,257.02,2,19.02,23,15.56,13,4.11,6,2.86,9,3.15,2,23,290.39,3,27.42,34,10.46,8,3.76,5,2.76,8,3.17,2,34,FI,307.08,3,9.43,11,54.36,46,4.23,6,2.68,8,4.55,4,46,198.6,2,4.07,5,11,9,0.16,0,1.2,3,1.82,1,9,273.71,3,2.83,3,64.37,66,0.37,0,0.8,2,1.16,1,66
0,2023-10-20 09:36,NL,287.06,3,11.14,13,27.54,23,1.18,1,5.18,16,5.37,4,23,283.72,3,17.65,22,13.05,11,1.74,2,5.5,17,5.71,5,22,307.08,3,13.37,16,20.92,17,1.22,1,4.4,14,4.54,4,17,UK,290.39,3,34.27,42,3,2,20.98,30,6.18,20,6.8,6,42,257.02,2,8.91,11,36.48,30,2.62,3,2.81,9,3.03,2,30,260.35,2,20.39,25,5.23,4,5.72,8,3.14,10,3.34,3,25,FR,280.38,3,13.37,16,31.11,26,2.33,3,3.24,10,5.06,4,26,400.54,4,29.47,36,19.67,16,3.67,5,8.44,27,9.51,8,36,216.96,2,5.57,6,66.52,73,3.79,5,1.24,4,1.68,1,73,BE,280.38,3,20.56,25,18.42,15,2.47,3,2.42,7,2.81,2,25,270.37,3,20.91,26,12.7,10,4.89,7,3.38,10,3.68,3,26,297.07,3,26.39,32,9.92,8,3.73,5,2.9,9,3.32,3,32,FI,297.07,3,8.4,10,57.22,48,3.99,5,2.23,7,3.91,3,48,205.28,2,4.11,5,11.36,9,0.19,0,1.59,5,2.24,2,9,257.02,2,1.39,1,73.67,95,0.23,0,0.5,1,0.72,0,95
0,2023-10-20 10:37,NL,280.38,3,10.54,13,27.18,23,1.12,1,3.33,10,3.5,3,23,293.73,3,17.65,22,13.41,11,1.67,2,4.63,15,4.84,4,22,303.75,3,12.85,16,22.53,19,1.21,1,3.45,11,3.57,3,19,UK,273.71,3,31.19,38,5.1,4,19.07,28,5.28,17,5.96,5,38,250.34,2,7.88,9,38.27,32,2.44,3,2.3,7,2.49,2,32,260.35,2,17.82,22,5.72,4,4.71,6,3.04,9,3.24,3,22,FR,263.69,2,10.88,13,39.34,33,1.94,2,2.42,7,3.79,3,33,387.19,4,26.73,33,25.03,21,3.76,5,7.95,25,8.87,8,33,216.96,2,5.48,6,66.52,73,4.47,6,0.93,3,1.32,1,73,BE,287.06,3,20.22,25,18.6,15,2.59,3,2.42,7,2.86,2,25,293.73,3,23.31,29,8.85,7,6.14,9,4.55,14,4.87,4,29,310.42,3,23.31,29,10.64,9,3.01,4,2.85,9,3.3,3,29,FI,290.39,3,7.97,9,60.8,55,3.76,5,2.02,6,3.56,3,55,216.96,2,4.33,5,14.13,11,0.16,0,1.93,6,2.52,2,11,253.68,2,0.95,1,76.53,103,0.21,0,0.5,1,0.69,0,103
0,2023-10-20 11:37,NL,277.04,3,10.54,13,26.11,22,1.06,1,3.05,9,3.21,2,22,303.75,3,18.34,22,11.62,9,1.74,2,4.78,15,4.99,4,22,300.41,3,12.85,16,22.17,18,1.15,1,4.09,13,4.21,3,18,UK,263.69,2,30.16,37,5.45,4,19.31,28,5.31,17,6.09,5,37,250.34,2,7.37,9,44.35,37,2.24,3,2.4,7,2.57,2,37,270.37,3,15.25,19,7.78,6,3.37,4,2.96,9,3.14,2,19,FR,257.02,2,9.25,11,45.06,38,1.7,2,2,6,3.15,2,38,337.12,3,20.05,25,32.19,27,3.07,4,5.66,18,6.37,5,27,216.96,2,5.06,6,69.38,82,4.59,6,1.1,3,1.61,1,82,BE,273.71,3,15.59,19,18.42,15,1.89,2,2.13,6,2.55,2,19,303.75,3,24.68,30,6.88,5,7.09,10,4.86,15,5.21,4,30,300.41,3,17.14,21,11.98,10,1.67,2,2.58,8,3.05,2,21,FI,287.06,3,8.05,10,61.51,57,3.67,5,1.89,6,3.38,3,57,236.99,2,6.43,8,15.91,13,0.29,0,2.55,8,3.13,2,13,250.34,2,0.5,0,80.11,112,0.16,0,0.5,1,0.65,0,112
0,2023-10-20 12:37,NL,273.71,3,11.31,14,24.32,20,1.06,1,2.99,9,3.16,2,20,307.08,3,19.88,24,8.4,7,2.06,3,5.27,17,5.49,5,24,297.07,3,13.2,16,20.74,17,1.13,1,3.84,12,3.95,3,17,UK,257.02,2,30.85,38,5.63,4,17.41,25,5.59,18,6.54,6,38,250.34,2,7.2,9,48.64,41,2.18,3,2.98,9,3.16,2,41,277.04,3,12.68,15,17.17,14,2.74,4,3.53,11,3.7,3,15,FR,250.34,2,7.37,9,51.5,43,1.43,2,1.76,5,2.75,2,43,280.38,3,11.31,14,43.27,36,2.18,3,3.09,10,3.62,3,36,216.96,2,5.06,6,69.38,82,4.59,6,1.1,3,1.61,1,82,BE,260.35,2,12,15,15.2,12,1.55,2,2.35,7,2.67,2,15,307.08,3,26.05,32,5.28,4,8.11,11,4.6,14,5.04,4,32,313.76,3,14.22,17,12.52,10,1.36,2,3.76,12,4.25,3,17,FI,290.39,3,9.25,11,60.08,53,3.87,5,2.09,6,3.68,3,53,257.02,2,10.11,12,45.78,38,1,1,2.59,8,2.91,2,38,250.34,2,0.76,0,80.82,114,0.22,0,0.5,1,0.72,0,114
0,2023-10-20 13:38,NL,277.04,3,13.71,17,21.28,18,1.12,1,3.09,10,3.27,3,18,313.76,3,21.94,27,4.07,3,2.44,3,5.57,18,5.83,5,27,297.07,3,14.91,18,18.06,15,1.18,1,3.91,12,4.03,3,18,UK,253.68,2,32.9,41,6.08,5,16.21,23,6.15,19,7.23,6,41,250.34,2,7.2,9,50.78,43,2.18,3,3.35,10,3.53,3,43,263.69,2,11.82,14,22.89,19,2.62,3,2.78,9,2.95,2,19,FR,253.68,2,7.45,9,55.08,46,1.51,2,1.87,6,2.89,2,46,253.68,2,7.45,9,49.35,41,1.62,2,2.01,6,2.43,2,41,211.95,2,3.43,4,73.67,95,2.53,3,1.82,5,4.78,4,95,BE,267.03,3,12.85,16,13.77,11,1.61,2,2.76,8,3.09,2,16,303.75,3,27.08,33,3.62,3,7.75,11,4.06,13,4.59,4,33,293.73,3,12,15,18.42,15,1.03,1,3.31,10,3.76,3,15,FI,297.07,3,11.14,13,57.94,49,4.23,6,2.56,8,4.31,3,49,250.34,2,8.57,10,50.07,42,1.04,1,2.1,6,2.43,2,42,250.34,2,1.48,1,78.68,109,0.38,0,0.5,1,0.76,0,109
0,2023-10-20 14:38,NL,283.72,3,17.65,22,16.27,13,1.25,1,3.46,11,3.65,3,22,323.77,3,23.31,29,1.1,0,2.98,4,5.66,18,5.93,5,29,300.41,3,18.17,22,13.95,11,1.36,2,4.34,14,4.48,4,22,UK,257.02,2,32.22,40,8.32,7,14.54,21,5.6,18,6.5,6,40,250.34,2,7.37,9,51.5,43,2,2,3.04,9,3.21,2,43,260.35,2,12.51,15,22.71,19,2.47,3,1.84,5,2.01,1,19,FR,257.02,2,8.74,10,55.08,46,1.73,2,2.06,6,3.14,2,46,240.33,2,6.08,7,52.93,44,1.28,1,1.66,5,1.99,1,44,210.29,2,2.87,3,74.39,98,1.7,2,2.13,6,7.54,6,98,BE,263.69,2,14.05,17,19.67,16,1.61,2,2.62,8,2.98,2,17,307.08,3,24.68,30,2.48,2,5.36,7,3.76,12,4.29,3,30,253.68,2,10.03,12,23.6,20,0.94,1,2.31,7,2.77,2,20,FI,307.08,3,12.34,15,55.79,47,4.23,6,2.87,9,4.7,4,47,236.99,2,6.77,8,47.21,40,0.97,1,1.63,5,2.03,1,40,250.34,2,1.5,1,78.68,109,0.37,0,0.5,1,0.7,0,109
0,2023-10-20 15:38,NL,293.73,3,23.99,29,8.23,6,1.4,2,3.85,12,4.08,3,29,337.12,3,23.99,29,0.24,0,3.73,5,5.82,18,6.14,5,29,310.42,3,22.96,28,6.97,5,1.49,2,4.78,15,4.97,4,28,UK,260.35,2,30.85,38,8.85,7,13.11,19,4.74,15,5.51,5,38,247,2,7.97,9,51.5,43,1.83,2,2.59,8,2.73,2,43,260.35,2,15.42,19,19.31,16,2.47,3,1.82,5,2,1,19,FR,303.75,3,17.48,21,43.63,36,2.56,3,3.7,12,5.39,4,36,233.65,2,5.83,7,54.36,46,1.04,1,1.38,4,1.62,1,46,220.3,2,6.34,7,66.52,73,1.82,2,2.53,8,8.81,8,73,BE,257.02,2,14.74,18,22.35,18,1.65,2,2.36,7,2.78,2,18,320.44,3,26.39,32,2.37,2,5.42,7,4.36,14,4.9,4,32,247,2,11.65,14,23.96,20,1.1,1,2.32,7,2.83,2,20,FI,313.76,3,12.34,15,55.08,46,4.11,6,3.17,10,5.03,4,46,223.64,2,5.74,7,47.92,40,0.77,1,1.35,4,1.65,1,40,250.34,2,1.04,1,78.68,109,0.28,0,0.5,1,0.66,0,109
0,2023-10-20 16:39,NL,307.08,3,27.42,34,1.83,1,1.61,2,4.27,13,4.57,4,34,353.81,4,25.36,31,0,0,4.89,7,6.17,20,6.54,6,31,323.77,3,25.71,32,0.86,0,1.7,2,5.44,17,5.71,5,32,UK,263.69,2,34.96,43,2.44,2,12.28,18,4.79,15,5.5,5,43,247,2,8.31,10,52.21,44,1.71,2,2.27,7,2.41,2,44,263.69,2,20.22,25,12.34,10,2.83,4,2.21,7,2.4,2,25,FR,377.18,4,28.79,35,28.25,23,3.43,5,6.6,21,9.24,8,35,233.65,2,5.66,7,57.94,49,0.93,1,1.28,4,1.47,1,49,226.97,2,12.34,15,55.08,46,2.47,3,2.65,8,7.76,7,46,BE,250.34,2,16.62,20,20.39,17,1.8,2,2.24,7,2.76,2,20,310.42,3,27.76,34,2.66,2,5.36,7,4.22,13,4.79,4,34,250.34,2,15.59,19,21.1,17,1.33,1,2.56,8,3.25,3,19,FI,327.11,3,12,15,55.08,46,4.11,6,3.6,11,5.52,5,46,211.95,2,4.03,5,50.78,43,0.45,0,0.88,2,1.05,0,43,250.34,2,0.83,1,79.39,110,0.3,0,0.5,1,0.65,0,110
0,2023-10-20 17:39,NL,327.11,3,27.08,33,0.13,0,1.89,2,4.94,16,5.33,4,33,357.15,4,27.08,33,0,0,5.84,8,6.37,20,6.79,6,33,333.79,3,23.65,29,0.01,0,1.97,2,6.1,19,6.47,5,29,UK,263.69,2,35.64,44,0.36,0,11.09,16,4.64,15,5.22,4,44,243.66,2,7.97,9,52.93,44,1.68,2,2.03,6,2.18,2,44,270.37,3,23.31,29,7.33,6,3.46,5,2.6,8,2.82,2,29,FR,427.25,4,33.59,41,20.92,17,3.76,5,9,29,12.2,11,41,236.99,2,5.27,6,60.8,55,0.89,1,1.33,4,1.5,1,55,236.99,2,16.28,20,48.64,41,3.19,4,2.6,8,5.96,5,41,BE,247,2,17.82,22,18.77,15,1.94,2,2.23,7,2.84,2,22,297.07,3,29.13,36,2.37,2,5.25,7,4,12,4.61,4,36,260.35,2,19.54,24,18.77,15,1.55,2,2.83,9,3.78,3,24,FI,333.79,3,11.65,14,55.08,46,4.23,6,3.88,12,5.86,5,46,208.62,2,2.59,3,56.51,47,0.25,0,0.5,1,0.63,0,47,250.34,2,0.76,0,82.25,118,0.36,0,0.5,1,0.64,0,118
0,2023-10-20 18:39,NL,340.46,3,25.02,31,0,0,2.03,2,5.92,19,6.5,6,31,327.11,3,27.08,33,0.01,0,4.77,7,5.2,16,5.66,5,33,340.46,3,21.59,26,0,0,2.06,3,6.08,19,6.55,6,26,UK,263.69,2,33.24,41,0.11,0,10.85,15,4.54,14,5.11,4,41,240.33,2,7.11,8,53.64,45,1.64,2,1.81,5,1.97,1,45,273.71,3,23.65,29,4.78,4,3.99,5,2.89,9,3.15,2,29,FR,473.98,5,35.99,44,16.81,14,3.87,5,11.14,36,14.9,13,44,236.99,2,5.06,6,57.22,48,0.86,1,1.32,4,1.49,1,48,247,2,17.82,22,47.92,40,3.99,5,2.59,8,4.64,4,40,BE,253.68,2,19.19,23,16.99,14,2,2,2.52,8,3.26,3,23,290.39,3,30.5,38,2.17,1,5.36,7,3.95,12,4.67,4,38,280.38,3,23.65,29,16.63,14,1.79,2,3.32,10,4.58,4,29,FI,333.79,3,11.31,14,55.79,47,4.59,6,3.81,12,5.79,5,47,208.62,2,1.86,2,60.08,53,0.19,0,0.5,1,0.6,0,53,247,2,0.7,0,85.12,125,0.36,0,0.5,1,0.69,0,125
0,2023-10-20 19:40,NL,353.81,4,21.59,26,0,0,2.09,3,6.59,21,7.37,6,26,300.41,3,26.05,32,0.03,0,4.65,6,4.6,14,5.1,4,32,340.46,3,21.08,26,0,0,2.5,3,5.98,19,6.54,6,26,UK,267.03,3,30.85,38,0.05,0,10.73,15,4.76,15,5.38,4,38,240.33,2,6.26,7,54.36,46,1.58,2,1.72,5,1.9,1,46,277.04,3,21.94,27,4.43,3,4.05,5,3.08,10,3.35,3,27,FR,520.71,5,39.41,49,10.91,9,4.05,5,13.8,44,18.31,16,49,236.99,2,5.18,6,52.93,44,0.86,1,1.27,4,1.48,1,44,243.66,2,14.74,18,50.78,43,4.77,7,2.2,7,3.42,3,43,BE,273.71,3,20.56,25,15.91,13,2.03,2,3.28,10,4.22,3,25,277.04,3,29.82,37,3.53,2,5.13,7,3.68,11,4.54,4,37,313.76,3,26.39,32,15.74,13,2.09,3,4.17,13,5.72,5,32,FI,333.79,3,11.14,13,55.79,47,4.65,6,3.77,12,5.8,5,47,208.62,2,1.59,1,56.51,47,0.19,0,0.5,1,0.57,0,47,247,2,0.59,0,85.12,125,0.33,0,0.5,1,0.78,0,125
0,2023-10-20 20:40,NL,353.81,4,19.54,24,0,0,2.21,3,6.73,21,7.68,7,24,300.41,3,27.08,33,0.02,0,5.13,7,5.02,16,5.58,5,33,337.12,3,22.62,28,0,0,2.8,4,6.03,19,6.68,6,28,UK,270.37,3,30.85,38,0.08,0,10.37,15,5.14,16,5.8,5,38,236.99,2,5.57,6,54.36,46,1.48,2,1.73,5,1.91,1,46,277.04,3,20.56,25,5.1,4,4.17,6,3.23,10,3.51,3,25,FR,540.73,6,39.41,49,6.71,5,3.82,5,14.9,48,19.76,18,49,233.65,2,4.63,5,52.21,44,0.78,1,0.89,2,1.1,1,44,236.99,2,10.63,13,56.51,47,4.77,7,1.45,4,2.23,2,47,BE,287.06,3,19.88,24,18.6,15,1.86,2,3.89,12,4.93,4,24,267.03,3,26.73,33,6.08,5,4.71,6,3.35,10,4.32,4,33,330.45,3,25.71,32,16.45,13,2.12,3,4.91,15,6.6,6,32,FI,323.77,3,10.63,13,55.79,47,4.59,6,3.29,10,5.24,4,47,213.62,2,1.41,1,55.79,47,0.2,0,0.5,1,0.54,0,47,247,2,0.55,0,80.82,114,0.38,0,0.5,1,0.84,0,114
0,2023-10-20 21:40,NL,347.14,3,19.88,24,0,0,2.41,3,6.64,21,7.62,7,24,300.41,3,29.82,37,0.04,0,5.42,7,5.6,18,6.24,5,37,317.1,3,25.36,31,0.05,0,2.47,3,5.48,17,6.24,5,31,UK,270.37,3,31.19,38,0.2,0,9.66,14,5.42,17,6.1,5,38,233.65,2,5.06,6,53.64,45,1.39,2,1.79,5,1.98,1,45,277.04,3,19.71,24,6.08,5,4.17,6,3.36,10,3.64,3,24,FR,467.3,5,31.87,39,8.05,6,2.8,4,11.72,38,15.51,14,39,230.31,2,3.81,4,52.93,44,0.72,1,0.53,1,0.73,0,44,230.31,2,4.93,6,74.39,98,3.43,5,0.63,2,0.89,0,98,BE,280.38,3,14.57,18,28.25,23,1.46,2,3.41,11,4.31,3,23,267.03,3,23.65,29,8.67,7,4.23,6,3.48,11,4.55,4,29,313.76,3,20.39,25,19.13,16,1.73,2,4.28,13,5.91,5,25,FI,303.75,3,10.03,12,55.79,47,4.41,6,2.51,8,4.28,3,47,220.3,2,1.31,1,57.94,49,0.2,0,0.5,1,0.53,0,49,247,2,0.89,1,73.67,95,0.57,0,0.5,1,0.86,0,95
0,2023-10-20 22:41,NL,327.11,3,22.96,28,0,0,2.47,3,6.35,20,7.29,6,28,293.73,3,30.85,38,0.15,0,5.36,7,5.47,17,6.21,5,38,290.39,3,25.02,31,0.79,0,1.88,2,4.47,14,5.35,4,31,UK,260.35,2,30.5,38,0.53,0,8.23,12,5.25,17,5.92,5,38,233.65,2,4.24,5,53.64,45,1.19,1,1.74,5,1.92,1,45,273.71,3,18.34,22,7.24,6,3.99,5,3.32,10,3.63,3,22,FR,330.45,3,16.79,20,16.99,14,1.54,2,5.63,18,7.56,7,20,233.65,2,3.26,4,52.21,44,0.64,0,0.5,1,0.66,0,44,230.31,2,4.71,5,75.1,100,3.34,4,0.68,2,0.89,0,100,BE,260.35,2,9.34,11,37.19,31,1.06,1,2.48,8,3.19,2,31,273.71,3,21.08,26,12.7,10,3.79,5,3.87,12,4.99,4,26,287.06,3,14.57,18,21.99,18,1.43,2,3.62,11,5.11,4,18,FI,293.73,3,8.48,10,57.22,48,3.93,5,2,6,3.54,3,48,220.3,2,1.29,1,57.22,48,0.19,0,0.5,1,0.53,0,48,250.34,2,1.1,1,67.95,77,0.57,0,0.5,1,0.84,0,77
